KEY_CODE,PREF_N,CITY_N,KCITY_N,AGRI_N,T001039001,T001039002,T001039003,T001039004,T001039005,T001039006,T001039007,T001039008,T001039009,T001039010,T001039011,T001039012
1621027004,富山県,南砺市,東太美村,立野,7,5,2,-,7,5,2,-,-,-,-,-
1621027005,富山県,南砺市,東太美村,矢留,6,5,1,-,6,5,1,-,-,-,-,-
1621027006,富山県,南砺市,東太美村,立野新,1,1,-,-,1,1,-,-,-,-,-,-
1621027007,富山県,南砺市,東太美村,立美,6,5,1,-,6,5,1,-,-,-,-,-
1621027008,富山県,南砺市,東太美村,北部市の沢,4,3,1,-,4,3,1,-,-,-,-,-
1621027009,富山県,南砺市,東太美村,南部市の沢,3,3,-,-,3,3,-,-,-,-,-,-
1621027010,富山県,南砺市,東太美村,殿,12,11,1,-,12,11,1,-,-,-,-,-
1621027011,富山県,南砺市,東太美村,大西,14,12,2,2,14,12,2,2,-,-,-,-
1621027012,富山県,南砺市,東太美村,土生,1,-,1,-,1,-,1,-,-,-,-,-
1621028000,富山県,南砺市,吉江村,,72,68,4,4,71,68,3,3,1,-,1,1
1621028001,富山県,南砺市,吉江村,田中,21,20,1,1,21,20,1,1,-,-,-,-
1621028002,富山県,南砺市,吉江村,一日市,1,1,-,-,1,1,-,-,-,-,-,-
1621028003,富山県,南砺市,吉江村,下野,-,-,-,-,-,-,-,-,-,-,-,-
1621028004,富山県,南砺市,吉江村,小林,1,-,1,1,1,-,1,1,-,-,-,-
1621028005,富山県,南砺市,吉江村,高宮,15,14,1,1,15,14,1,1,-,-,-,-
1621028006,富山県,南砺市,吉江村,荒木,23,22,1,1,22,22,-,-,1,-,1,1
1621028007,富山県,南砺市,吉江村,角田,2,2,-,-,2,2,-,-,-,-,-,-
1621028008,富山県,南砺市,吉江村,吉江中,3,3,-,-,3,3,-,-,-,-,-,-
1621028009,富山県,南砺市,吉江村,遊部,6,6,-,-,6,6,-,-,-,-,-,-
1621029000,富山県,南砺市,北山田村,,22,6,16,10,21,6,15,9,1,-,1,1
1621029001,富山県,南砺市,北山田村,宗守,2,-,2,2,1,-,1,1,1,-,1,1
1621029002,富山県,南砺市,北山田村,鍛治,2,1,1,1,2,1,1,1,-,-,-,-
1621029003,富山県,南砺市,北山田村,徳成,1,-,1,1,1,-,1,1,-,-,-,-
1621029004,富山県,南砺市,北山田村,利波河,1,-,1,1,1,-,1,1,-,-,-,-
1621029005,富山県,南砺市,北山田村,東殿,1,-,1,1,1,-,1,1,-,-,-,-
1621029006,富山県,南砺市,北山田村,高畠,3,-,3,2,3,-,3,2,-,-,-,-
1621029007,富山県,南砺市,北山田村,神成,3,2,1,-,3,2,1,-,-,-,-,-
1621029008,富山県,南砺市,北山田村,久戸,1,-,1,1,1,-,1,1,-,-,-,-
1621029009,富山県,南砺市,北山田村,在房,2,1,1,1,2,1,1,1,-,-,-,-
1621029010,富山県,南砺市,北山田村,梅原安丸,1,-,1,-,1,-,1,-,-,-,-,-
1621029011,富山県,南砺市,北山田村,梅原中筋,1,-,1,-,1,-,1,-,-,-,-,-
1621029012,富山県,南砺市,北山田村,梅原上村,2,1,1,-,2,1,1,-,-,-,-,-
1621029013,富山県,南砺市,北山田村,梅原出村,2,1,1,-,2,1,1,-,-,-,-,-
1621030000,富山県,南砺市,山田村２－１,,51,40,11,8,51,40,11,8,-,-,-,-
1621030001,富山県,南砺市,山田村２－１,山田,9,8,1,-,9,8,1,-,-,-,-,-
1621030002,富山県,南砺市,山田村２－１,赤坂,3,2,1,1,3,2,1,1,-,-,-,-
1621030003,富山県,南砺市,山田村２－１,出村,2,2,-,-,2,2,-,-,-,-,-,-
1621030004,富山県,南砺市,山田村２－１,繩蔵,5,4,1,-,5,4,1,-,-,-,-,-
1621030005,富山県,南砺市,山田村２－１,天池,1,-,1,1,1,-,1,1,-,-,-,-
1621030006,富山県,南砺市,山田村２－１,吉江野,5,4,1,1,5,4,1,1,-,-,-,-
1621030007,富山県,南砺市,山田村２－１,大塚,10,9,1,1,10,9,1,1,-,-,-,-
1621030008,富山県,南砺市,山田村２－１,梅野,2,-,2,2,2,-,2,2,-,-,-,-
1621030009,富山県,南砺市,山田村２－１,竹林西島,3,1,2,2,3,1,2,2,-,-,-,-
1621030010,富山県,南砺市,山田村２－１,竹林中筋,3,3,-,-,3,3,-,-,-,-,-,-
1621030011,富山県,南砺市,山田村２－１,竹林東島,3,3,-,-,3,3,-,-,-,-,-,-
1621030012,富山県,南砺市,山田村２－１,竹林北島,1,1,-,-,1,1,-,-,-,-,-,-
1621030013,富山県,南砺市,山田村２－１,竹林団子林,4,3,1,-,4,3,1,-,-,-,-,-
1621031000,富山県,南砺市,南蟹谷村,,14,10,4,2,14,10,4,2,-,-,-,-
1621031001,富山県,南砺市,南蟹谷村,砂子谷,6,3,3,2,6,3,3,2,-,-,-,-
1621031002,富山県,南砺市,南蟹谷村,人母,1,-,1,-,1,-,1,-,-,-,-,-
1621031003,富山県,南砺市,南蟹谷村,高窪,-,-,-,-,-,-,-,-,-,-,-,-
1621031004,富山県,南砺市,南蟹谷村,新保,-,-,-,-,-,-,-,-,-,-,-,-
1621031005,富山県,南砺市,南蟹谷村,能美,2,2,-,-,2,2,-,-,-,-,-,-
1621031006,富山県,南砺市,南蟹谷村,土山,1,1,-,-,1,1,-,-,-,-,-,-
1621031007,富山県,南砺市,南蟹谷村,小又,3,3,-,-,3,3,-,-,-,-,-,-
1621031008,富山県,南砺市,南蟹谷村,湯谷,1,1,-,-,1,1,-,-,-,-,-,-
1621031009,富山県,南砺市,南蟹谷村,蔵原,-,-,-,-,-,-,-,-,-,-,-,-
1621032000,富山県,南砺市,西野尻村３－３,,2,1,1,1,2,1,1,1,-,-,-,-
1621032001,富山県,南砺市,西野尻村３－３,岩木,2,1,1,1,2,1,1,1,-,-,-,-
1621100000,富山県,射水市,,,459,375,84,71,458,374,84,71,1,1,-,-
1621101000,富山県,射水市,新湊,,2,2,-,-,2,2,-,-,-,-,-,-
1621101001,富山県,射水市,新湊,本町,-,-,-,-,-,-,-,-,-,-,-,-
1621101002,富山県,射水市,新湊,善光寺,2,2,-,-,2,2,-,-,-,-,-,-
1621101003,富山県,射水市,新湊,中新湊,-,-,-,-,-,-,-,-,-,-,-,-
1621102000,富山県,射水市,作道村,,37,29,8,7,37,29,8,7,-,-,-,-
1621102001,富山県,射水市,作道村,作道,3,2,1,1,3,2,1,1,-,-,-,-
1621102002,富山県,射水市,作道村,久々湊,6,5,1,-,6,5,1,-,-,-,-,-
1621102003,富山県,射水市,作道村,野村,1,-,1,1,1,-,1,1,-,-,-,-
1621102004,富山県,射水市,作道村,津幡江,3,2,1,1,3,2,1,1,-,-,-,-
1621102005,富山県,射水市,作道村,殿村,2,1,1,1,2,1,1,1,-,-,-,-
1621102006,富山県,射水市,作道村,沖,3,2,1,1,3,2,1,1,-,-,-,-
1621102007,富山県,射水市,作道村,今井,4,3,1,1,4,3,1,1,-,-,-,-
1621102008,富山県,射水市,作道村,高木,1,-,1,1,1,-,1,1,-,-,-,-
1621102009,富山県,射水市,作道村,布目,-,-,-,-,-,-,-,-,-,-,-,-
1621102010,富山県,射水市,作道村,鏡宮,14,14,-,-,14,14,-,-,-,-,-,-
1621103000,富山県,射水市,片口村,,13,11,2,2,13,11,2,2,-,-,-,-
1621103001,富山県,射水市,片口村,片口,1,1,-,-,1,1,-,-,-,-,-,-
1621103002,富山県,射水市,片口村,高場,7,7,-,-,7,7,-,-,-,-,-,-
1621103003,富山県,射水市,片口村,久々江,4,2,2,2,4,2,2,2,-,-,-,-
1621103004,富山県,射水市,片口村,新片町,1,1,-,-,1,1,-,-,-,-,-,-
1621104000,富山県,射水市,堀岡村,,1,1,-,-,1,1,-,-,-,-,-,-
1621104001,富山県,射水市,堀岡村,古明神,-,-,-,-,-,-,-,-,-,-,-,-
1621104002,富山県,射水市,堀岡村,新明神,-,-,-,-,-,-,-,-,-,-,-,-
1621104003,富山県,射水市,堀岡村,堀岡,1,1,-,-,1,1,-,-,-,-,-,-
1621104004,富山県,射水市,堀岡村,明神新,-,-,-,-,-,-,-,-,-,-,-,-
1621104005,富山県,射水市,堀岡村,射水町,-,-,-,-,-,-,-,-,-,-,-,-
1621105000,富山県,射水市,海老江村,,3,3,-,-,3,3,-,-,-,-,-,-
1621105001,富山県,射水市,海老江村,練合,1,1,-,-,1,1,-,-,-,-,-,-
1621105002,富山県,射水市,海老江村,七軒,1,1,-,-,1,1,-,-,-,-,-,-
1621105003,富山県,射水市,海老江村,海老江,-,-,-,-,-,-,-,-,-,-,-,-
1621105004,富山県,射水市,海老江村,浜開,1,1,-,-,1,1,-,-,-,-,-,-
1621106000,富山県,射水市,本江村,,42,41,1,1,42,41,1,1,-,-,-,-
1621106001,富山県,射水市,本江村,本江,20,19,1,1,20,19,1,1,-,-,-,-
1621106002,富山県,射水市,本江村,足洗,2,2,-,-,2,2,-,-,-,-,-,-
1621106003,富山県,射水市,本江村,針山,13,13,-,-,13,13,-,-,-,-,-,-
1621106004,富山県,射水市,本江村,道番,5,5,-,-,5,5,-,-,-,-,-,-
1621106005,富山県,射水市,本江村,中新,2,2,-,-,2,2,-,-,-,-,-,-
1621107000,富山県,射水市,七美村,,22,19,3,2,22,19,3,2,-,-,-,-
1621107001,富山県,射水市,七美村,中野,6,6,-,-,6,6,-,-,-,-,-,-
1621107002,富山県,射水市,七美村,八島,10,9,1,-,10,9,1,-,-,-,-,-
1621107003,富山県,射水市,七美村,穴場,-,-,-,-,-,-,-,-,-,-,-,-
1621107004,富山県,射水市,七美村,野寺,1,-,1,1,1,-,1,1,-,-,-,-
1621107005,富山県,射水市,七美村,柳瀬新,1,1,-,-,1,1,-,-,-,-,-,-
1621107006,富山県,射水市,七美村,柳瀬,1,-,1,1,1,-,1,1,-,-,-,-
1621107007,富山県,射水市,七美村,二十六町,3,3,-,-,3,3,-,-,-,-,-,-
1621108000,富山県,射水市,塚原村,,50,44,6,5,50,44,6,5,-,-,-,-
1621108001,富山県,射水市,塚原村,寺塚原,1,-,1,-,1,-,1,-,-,-,-,-
1621108002,富山県,射水市,塚原村,沖塚原,5,3,2,2,5,3,2,2,-,-,-,-
1621108003,富山県,射水市,塚原村,朴木,12,12,-,-,12,12,-,-,-,-,-,-
1621108004,富山県,射水市,塚原村,松木,5,3,2,2,5,3,2,2,-,-,-,-
1621108005,富山県,射水市,塚原村,川口,15,15,-,-,15,15,-,-,-,-,-,-
1621108006,富山県,射水市,塚原村,宮袋,4,3,1,1,4,3,1,1,-,-,-,-
1621108007,富山県,射水市,塚原村,坂東,8,8,-,-,8,8,-,-,-,-,-,-
1621109000,富山県,射水市,小杉町,,37,27,10,8,36,26,10,8,1,1,-,-
1621109001,富山県,射水市,小杉町,五歩一,1,-,1,-,1,-,1,-,-,-,-,-
1621109002,富山県,射水市,小杉町,大白,2,1,1,1,2,1,1,1,-,-,-,-
1621109003,富山県,射水市,小杉町,二ノ井,3,2,1,-,3,2,1,-,-,-,-,-
1621109004,富山県,射水市,小杉町,赤田,4,4,-,-,4,4,-,-,-,-,-,-
1621109005,富山県,射水市,小杉町,下条新,6,6,-,-,6,6,-,-,-,-,-,-
1621109006,富山県,射水市,小杉町,水上,-,-,-,-,-,-,-,-,-,-,-,-
1621109007,富山県,射水市,小杉町,伊勢領,2,1,1,1,2,1,1,1,-,-,-,-
1621109008,富山県,射水市,小杉町,三ケ,4,3,1,1,4,3,1,1,-,-,-,-
1621109009,富山県,射水市,小杉町,愛宕,-,-,-,-,-,-,-,-,-,-,-,-
1621109010,富山県,射水市,小杉町,新三ケ,-,-,-,-,-,-,-,-,-,-,-,-
1621109011,富山県,射水市,小杉町,戸破,13,9,4,4,12,8,4,4,1,1,-,-
1621109012,富山県,射水市,小杉町,江上,-,-,-,-,-,-,-,-,-,-,-,-
1621109013,富山県,射水市,小杉町,針原,-,-,-,-,-,-,-,-,-,-,-,-
1621109014,富山県,射水市,小杉町,手崎,2,1,1,1,2,1,1,1,-,-,-,-
1621110000,富山県,射水市,金山村,,12,7,5,5,12,7,5,5,-,-,-,-
1621110001,富山県,射水市,金山村,青井谷,3,2,1,1,3,2,1,1,-,-,-,-
1621110002,富山県,射水市,金山村,野手,2,1,1,1,2,1,1,1,-,-,-,-
1621110003,富山県,射水市,金山村,浄土寺,3,2,1,1,3,2,1,1,-,-,-,-
1621110004,富山県,射水市,金山村,宿屋,2,1,1,1,2,1,1,1,-,-,-,-
1621110005,富山県,射水市,金山村,上野,1,-,1,1,1,-,1,1,-,-,-,-
1621110006,富山県,射水市,金山村,平野,1,1,-,-,1,1,-,-,-,-,-,-
1621111000,富山県,射水市,大江村,,28,23,5,5,28,23,5,5,-,-,-,-
1621111001,富山県,射水市,大江村,大江,5,3,2,2,5,3,2,2,-,-,-,-
1621111002,富山県,射水市,大江村,鷲塚,1,-,1,1,1,-,1,1,-,-,-,-
1621111003,富山県,射水市,大江村,白石,19,19,-,-,19,19,-,-,-,-,-,-
1621111004,富山県,射水市,大江村,西高木,1,-,1,1,1,-,1,1,-,-,-,-
1621111005,富山県,射水市,大江村,稲積,2,1,1,1,2,1,1,1,-,-,-,-
1621112000,富山県,射水市,黒河村,,46,44,2,1,46,44,2,1,-,-,-,-
1621112001,富山県,射水市,黒河村,塚越,25,24,1,1,25,24,1,1,-,-,-,-
1621112002,富山県,射水市,黒河村,黒河一区,8,8,-,-,8,8,-,-,-,-,-,-
1621112003,富山県,射水市,黒河村,黒河二、三区,8,8,-,-,8,8,-,-,-,-,-,-
1621112004,富山県,射水市,黒河村,黒河四区,5,4,1,-,5,4,1,-,-,-,-,-
1621112005,富山県,射水市,黒河村,日宮、石坂,-,-,-,-,-,-,-,-,-,-,-,-
1621113000,富山県,射水市,池多村２－２,,40,37,3,1,40,37,3,1,-,-,-,-
1621113001,富山県,射水市,池多村２－２,北野,7,6,1,-,7,6,1,-,-,-,-,-
1621113002,富山県,射水市,池多村２－２,椎土,8,7,1,-,8,7,1,-,-,-,-,-
1621113003,富山県,射水市,池多村２－２,山本新,8,8,-,-,8,8,-,-,-,-,-,-
1621113004,富山県,射水市,池多村２－２,土代,17,16,1,1,17,16,1,1,-,-,-,-
1621114000,富山県,射水市,大門町,,1,1,-,-,1,1,-,-,-,-,-,-
1621114001,富山県,射水市,大門町,大門,1,1,-,-,1,1,-,-,-,-,-,-
1621115000,富山県,射水市,水戸田村,,12,8,4,4,12,8,4,4,-,-,-,-
1621115001,富山県,射水市,水戸田村,水戸田,2,1,1,1,2,1,1,1,-,-,-,-
1621115002,富山県,射水市,水戸田村,生源寺,1,-,1,1,1,-,1,1,-,-,-,-
1621115003,富山県,射水市,水戸田村,市井,1,-,1,1,1,-,1,1,-,-,-,-
1621115004,富山県,射水市,水戸田村,若林,3,2,1,1,3,2,1,1,-,-,-,-
1621115005,富山県,射水市,水戸田村,竹鼻,-,-,-,-,-,-,-,-,-,-,-,-
1621115006,富山県,射水市,水戸田村,開口,4,4,-,-,4,4,-,-,-,-,-,-
1621115007,富山県,射水市,水戸田村,藤巻,1,1,-,-,1,1,-,-,-,-,-,-
1621116000,富山県,射水市,櫛田村,,38,31,7,6,38,31,7,6,-,-,-,-
1621116001,富山県,射水市,櫛田村,小泉,1,1,-,-,1,1,-,-,-,-,-,-
1621116002,富山県,射水市,櫛田村,牧田,1,1,-,-,1,1,-,-,-,-,-,-
1621116003,富山県,射水市,櫛田村,松原,6,6,-,-,6,6,-,-,-,-,-,-
1621116004,富山県,射水市,櫛田村,宮新田,1,-,1,1,1,-,1,1,-,-,-,-
1621116005,富山県,射水市,櫛田村,山ノ谷,2,2,-,-,2,2,-,-,-,-,-,-
1621116006,富山県,射水市,櫛田村,西村,1,-,1,1,1,-,1,1,-,-,-,-
1621116007,富山県,射水市,櫛田村,本村,1,-,1,1,1,-,1,1,-,-,-,-
1621116008,富山県,射水市,櫛田村,布目沢,2,1,1,1,2,1,1,1,-,-,-,-
1621116009,富山県,射水市,櫛田村,円池,9,9,-,-,9,9,-,-,-,-,-,-
1621116010,富山県,射水市,櫛田村,荒町,2,-,2,1,2,-,2,1,-,-,-,-
1621116011,富山県,射水市,櫛田村,新田,1,-,1,1,1,-,1,1,-,-,-,-
1621116012,富山県,射水市,櫛田村,梅ノ木,-,-,-,-,-,-,-,-,-,-,-,-
1621116013,富山県,射水市,櫛田村,大久保,4,4,-,-,4,4,-,-,-,-,-,-
1621116014,富山県,射水市,櫛田村,竹原,7,7,-,-,7,7,-,-,-,-,-,-
1621117000,富山県,射水市,浅井村,,10,2,8,7,10,2,8,7,-,-,-,-
1621117001,富山県,射水市,浅井村,西広上,-,-,-,-,-,-,-,-,-,-,-,-
1621117002,富山県,射水市,浅井村,広上,3,1,2,2,3,1,2,2,-,-,-,-
1621117003,富山県,射水市,浅井村,上条,1,-,1,1,1,-,1,1,-,-,-,-
1621117004,富山県,射水市,浅井村,島,1,-,1,1,1,-,1,1,-,-,-,-
1621117005,富山県,射水市,浅井村,堀内,1,-,1,1,1,-,1,1,-,-,-,-
1621117006,富山県,射水市,浅井村,下条,2,-,2,1,2,-,2,1,-,-,-,-
1621117007,富山県,射水市,浅井村,土合,2,1,1,1,2,1,1,1,-,-,-,-
1621118000,富山県,射水市,二口村,,6,2,4,4,6,2,4,4,-,-,-,-
1621118001,富山県,射水市,二口村,二口,1,1,-,-,1,1,-,-,-,-,-,-
1621118002,富山県,射水市,二口村,安吉,-,-,-,-,-,-,-,-,-,-,-,-
1621118003,富山県,射水市,二口村,本田,-,-,-,-,-,-,-,-,-,-,-,-
1621118004,富山県,射水市,二口村,下若,-,-,-,-,-,-,-,-,-,-,-,-
1621118005,富山県,射水市,二口村,棚田,1,-,1,1,1,-,1,1,-,-,-,-
1621118006,富山県,射水市,二口村,中村,-,-,-,-,-,-,-,-,-,-,-,-
1621118007,富山県,射水市,二口村,本江,4,1,3,3,4,1,3,3,-,-,-,-
1621119000,富山県,射水市,下村,,39,32,7,6,39,32,7,6,-,-,-,-
1621119001,富山県,射水市,下村,八講,-,-,-,-,-,-,-,-,-,-,-,-
1621119002,富山県,射水市,下村,小杉,2,2,-,-,2,2,-,-,-,-,-,-
1621119003,富山県,射水市,下村,摺出寺,2,2,-,-,2,2,-,-,-,-,-,-
1621119004,富山県,射水市,下村,加茂,22,18,4,3,22,18,4,3,-,-,-,-
1621119005,富山県,射水市,下村,三箇,3,2,1,1,3,2,1,1,-,-,-,-
1621119006,富山県,射水市,下村,白石,10,8,2,2,10,8,2,2,-,-,-,-
1621120000,富山県,射水市,大島町,,20,11,9,7,20,11,9,7,-,-,-,-
1621120001,富山県,射水市,大島町,北野,-,-,-,-,-,-,-,-,-,-,-,-
1621120002,富山県,射水市,大島町,若杉,1,-,1,-,1,-,1,-,-,-,-,-
1621120003,富山県,射水市,大島町,中野,3,-,3,3,3,-,3,3,-,-,-,-
1621120004,富山県,射水市,大島町,小島,1,-,1,-,1,-,1,-,-,-,-,-
1621120005,富山県,射水市,大島町,西園,-,-,-,-,-,-,-,-,-,-,-,-
1621120006,富山県,射水市,大島町,新町,-,-,-,-,-,-,-,-,-,-,-,-
1621120007,富山県,射水市,大島町,八塚,-,-,-,-,-,-,-,-,-,-,-,-
1621120008,富山県,射水市,大島町,赤井,-,-,-,-,-,-,-,-,-,-,-,-
1621120009,富山県,射水市,大島町,小林,1,-,1,1,1,-,1,1,-,-,-,-
1621120010,富山県,射水市,大島町,北高木,2,1,1,1,2,1,1,1,-,-,-,-
1621120011,富山県,射水市,大島町,南高木,-,-,-,-,-,-,-,-,-,-,-,-
1621120012,富山県,射水市,大島町,鳥取,-,-,-,-,-,-,-,-,-,-,-,-
1621120013,富山県,射水市,大島町,新開発,2,1,1,1,2,1,1,1,-,-,-,-
1621120014,富山県,射水市,大島町,本開発,5,5,-,-,5,5,-,-,-,-,-,-
1621120015,富山県,射水市,大島町,今開発,5,4,1,1,5,4,1,1,-,-,-,-
1632100000,富山県,舟橋村,,,50,46,4,4,50,46,4,4,-,-,-,-
1632100001,富山県,舟橋村,,国重,5,5,-,-,5,5,-,-,-,-,-,-
1632100002,富山県,舟橋村,,稲荷,3,3,-,-,3,3,-,-,-,-,-,-
1632100003,富山県,舟橋村,,竹内,7,7,-,-,7,7,-,-,-,-,-,-
1632100004,富山県,舟橋村,,舟橋,9,9,-,-,9,9,-,-,-,-,-,-
1632100005,富山県,舟橋村,,仏生寺,11,11,-,-,11,11,-,-,-,-,-,-
1632100006,富山県,舟橋村,,海老江,1,-,1,1,1,-,1,1,-,-,-,-
1632100007,富山県,舟橋村,,竹鼻,6,5,1,1,6,5,1,1,-,-,-,-
1632100008,富山県,舟橋村,,古海老江,5,5,-,-,5,5,-,-,-,-,-,-
1632100009,富山県,舟橋村,,東芦原,3,1,2,2,3,1,2,2,-,-,-,-
1632200000,富山県,上市町,,,464,443,21,15,457,438,19,13,9,7,2,2
1632201000,富山県,上市町,上市町,,79,78,1,-,77,76,1,-,2,2,-,-
1632201001,富山県,上市町,上市町,稗田,13,13,-,-,13,13,-,-,-,-,-,-
1632201002,富山県,上市町,上市町,湯上野,13,13,-,-,13,13,-,-,-,-,-,-
1632201003,富山県,上市町,上市町,北島,16,15,1,-,16,15,1,-,-,-,-,-
1632201004,富山県,上市町,上市町,法音寺,5,5,-,-,4,4,-,-,1,1,-,-
1632201005,富山県,上市町,上市町,大坪,1,1,-,-,1,1,-,-,-,-,-,-
1632201006,富山県,上市町,上市町,横法音寺,5,5,-,-,5,5,-,-,-,-,-,-
1632201007,富山県,上市町,上市町,正印,15,15,-,-,14,14,-,-,1,1,-,-
1632201008,富山県,上市町,上市町,川原田,2,2,-,-,2,2,-,-,-,-,-,-
1632201009,富山県,上市町,上市町,正印新,5,5,-,-,5,5,-,-,-,-,-,-
1632201010,富山県,上市町,上市町,上市東部三日市,4,4,-,-,4,4,-,-,-,-,-,-
1632202000,富山県,上市町,山加積村２－２,,5,3,2,1,5,3,2,1,-,-,-,-
1632202001,富山県,上市町,山加積村２－２,黒川,5,3,2,1,5,3,2,1,-,-,-,-
1632202002,富山県,上市町,山加積村２－２,開谷,-,-,-,-,-,-,-,-,-,-,-,-
1632202003,富山県,上市町,山加積村２－２,五位尾,-,-,-,-,-,-,-,-,-,-,-,-
1632202004,富山県,上市町,山加積村２－２,護摩堂,-,-,-,-,-,-,-,-,-,-,-,-
1632203000,富山県,上市町,南加積村,,111,108,3,3,110,107,3,3,1,1,-,-
1632203001,富山県,上市町,南加積村,眼目,4,3,1,1,4,3,1,1,-,-,-,-
1632203002,富山県,上市町,南加積村,片地,6,6,-,-,6,6,-,-,-,-,-,-
1632203003,富山県,上市町,南加積村,永代,3,3,-,-,3,3,-,-,-,-,-,-
1632203004,富山県,上市町,南加積村,野島,9,9,-,-,9,9,-,-,-,-,-,-
1632203005,富山県,上市町,南加積村,広野,42,42,-,-,41,41,-,-,1,1,-,-
1632203006,富山県,上市町,南加積村,砂林開,4,3,1,1,4,3,1,1,-,-,-,-
1632203007,富山県,上市町,南加積村,広市新,3,3,-,-,3,3,-,-,-,-,-,-
1632203008,富山県,上市町,南加積村,野開発,5,5,-,-,5,5,-,-,-,-,-,-
1632203009,富山県,上市町,南加積村,広野新,12,11,1,1,12,11,1,1,-,-,-,-
1632203010,富山県,上市町,南加積村,柿沢新,7,7,-,-,7,7,-,-,-,-,-,-
1632203011,富山県,上市町,南加積村,郷柿沢,12,12,-,-,12,12,-,-,-,-,-,-
1632203012,富山県,上市町,南加積村,田斉,4,4,-,-,4,4,-,-,-,-,-,-
1632204000,富山県,上市町,宮川村,,47,42,5,5,46,42,4,4,1,-,1,1
1632204001,富山県,上市町,宮川村,森尻,3,2,1,1,3,2,1,1,-,-,-,-
1632204002,富山県,上市町,宮川村,大永田,3,3,-,-,3,3,-,-,-,-,-,-
1632204003,富山県,上市町,宮川村,石仏,13,13,-,-,13,13,-,-,-,-,-,-
1632204004,富山県,上市町,宮川村,竹鼻,3,3,-,-,3,3,-,-,-,-,-,-
1632204005,富山県,上市町,宮川村,東江上,2,2,-,-,2,2,-,-,-,-,-,-
1632204006,富山県,上市町,宮川村,中江上,4,4,-,-,4,4,-,-,-,-,-,-
1632204007,富山県,上市町,宮川村,西江上、弥市,11,10,1,1,11,10,1,1,-,-,-,-
1632204008,富山県,上市町,宮川村,江又,-,-,-,-,-,-,-,-,-,-,-,-
1632204009,富山県,上市町,宮川村,中小泉,3,2,1,1,3,2,1,1,-,-,-,-
1632204010,富山県,上市町,宮川村,若杉新,3,3,-,-,3,3,-,-,-,-,-,-
1632204011,富山県,上市町,宮川村,若杉,2,-,2,2,1,-,1,1,1,-,1,1
1632205000,富山県,上市町,柿沢村,,63,61,2,-,63,61,2,-,-,-,-,-
1632205001,富山県,上市町,柿沢村,柿沢,24,23,1,-,24,23,1,-,-,-,-,-
1632205002,富山県,上市町,柿沢村,新屋,8,8,-,-,8,8,-,-,-,-,-,-
1632205003,富山県,上市町,柿沢村,女川,12,12,-,-,12,12,-,-,-,-,-,-
1632205004,富山県,上市町,柿沢村,舘,19,18,1,-,19,18,1,-,-,-,-,-
1632206000,富山県,上市町,大岩村,,8,8,-,-,8,8,-,-,-,-,-,-
1632206001,富山県,上市町,大岩村,塩谷,-,-,-,-,-,-,-,-,-,-,-,-
1632206002,富山県,上市町,大岩村,大松新,2,2,-,-,2,2,-,-,-,-,-,-
1632206003,富山県,上市町,大岩村,大松,6,6,-,-,6,6,-,-,-,-,-,-
1632206004,富山県,上市町,大岩村,大岩,-,-,-,-,-,-,-,-,-,-,-,-
1632206005,富山県,上市町,大岩村,檜谷,-,-,-,-,-,-,-,-,-,-,-,-
1632206006,富山県,上市町,大岩村,中ノ又,-,-,-,-,-,-,-,-,-,-,-,-
1632206007,富山県,上市町,大岩村,大沢,-,-,-,-,-,-,-,-,-,-,-,-
1632206008,富山県,上市町,大岩村,浅生,-,-,-,-,-,-,-,-,-,-,-,-
1632207000,富山県,上市町,相ノ木村,,57,53,4,4,56,52,4,4,2,2,-,-
1632207001,富山県,上市町,相ノ木村,下荒又,4,4,-,-,4,4,-,-,-,-,-,-
1632207002,富山県,上市町,相ノ木村,放士ケ瀬,10,9,1,1,10,9,1,1,-,-,-,-
1632207003,富山県,上市町,相ノ木村,放士ケ瀬新,4,4,-,-,4,4,-,-,-,-,-,-
1632207004,富山県,上市町,相ノ木村,飯坂新,1,-,1,1,1,-,1,1,-,-,-,-
1632207005,富山県,上市町,相ノ木村,久金新,2,2,-,-,2,2,-,-,-,-,-,-
1632207006,富山県,上市町,相ノ木村,久金,4,4,-,-,4,4,-,-,-,-,-,-
1632207007,富山県,上市町,相ノ木村,下青出,1,1,-,-,1,1,-,-,-,-,-,-
1632207008,富山県,上市町,相ノ木村,上条沖,1,1,-,-,1,1,-,-,-,-,-,-
1632207009,富山県,上市町,相ノ木村,中青出,9,9,-,-,9,9,-,-,-,-,-,-
1632207010,富山県,上市町,相ノ木村,青出新,2,1,1,1,2,1,1,1,-,-,-,-
1632207011,富山県,上市町,相ノ木村,飯坂,2,2,-,-,2,2,-,-,-,-,-,-
1632207012,富山県,上市町,相ノ木村,中開発,2,2,-,-,2,2,-,-,-,-,-,-
1632207013,富山県,上市町,相ノ木村,上荒又,6,5,1,1,5,4,1,1,1,1,-,-
1632207014,富山県,上市町,相ノ木村,下経田,5,5,-,-,5,5,-,-,1,1,-,-
1632207015,富山県,上市町,相ノ木村,上経田,4,4,-,-,4,4,-,-,-,-,-,-
1632208000,富山県,上市町,白萩村,,65,61,4,2,63,60,3,1,3,2,1,1
1632208001,富山県,上市町,白萩村,湯崎野,2,2,-,-,2,2,-,-,-,-,-,-
1632208002,富山県,上市町,白萩村,湯神子,19,18,1,-,18,17,1,-,1,1,-,-
